aluno.escola.nome;aluno.numero_identificacao;aluno.periodo;aluno.turma;aluno.nascimento;aluno.sexo;aluno.raca
Escola municipal de T.I. Caroline C. C. da Silva;13609;3;92.02;2004-11-17;0;4
Escola municipal de T.I. Caroline C. C. da Silva;13603;3;92.02;2004-04-03;1;1
Escola municipal de T.I. Caroline C. C. da Silva;13963;3;92.02;2004-08-28;0;2
Escola municipal de T.I. Caroline C. C. da Silva;13836;3;92.02;2004-12-23;0;2
Escola municipal de T.I. Caroline C. C. da Silva;13545;3;92.02;2004-07-25;0;0
Escola municipal de T.I. Caroline C. C. da Silva;13744;3;92.02;2005-06-24;0;4
Escola municipal de T.I. Caroline C. C. da Silva;13580;3;92.02;2004-09-13;0;1
Escola municipal de T.I. Caroline C. C. da Silva;13620;3;92.02;2004-06-16;1;0
Escola municipal de T.I. Caroline C. C. da Silva;13569;3;92.02;2004-10-26;0;4
Escola municipal de T.I. Caroline C. C. da Silva;13949;3;92.02;2004-12-19;1;0
Escola municipal de T.I. Caroline C. C. da Silva;13979;3;92.02;2004-09-13;0;1
Escola municipal de T.I. Caroline C. C. da Silva;13993;3;92.02;2005-02-22;1;1
Escola municipal de T.I. Caroline C. C. da Silva;13804;3;92.02;2004-09-24;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13934;3;92.03;2005-03-10;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13541;3;92.03;2004-11-23;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13690;3;92.03;2005-01-01;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13645;3;92.03;2005-04-15;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13515;3;92.03;2004-12-20;1;1
Escola municipal de T.I. Caroline C. C. da Silva;13939;3;92.03;2004-09-17;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13979A;3;92.03;2005-05-04;0;2
Escola municipal de T.I. Caroline C. C. da Silva;13725;3;92.03;2004-10-03;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13851;3;92.03;2005-01-19;1;1
Escola municipal de T.I. Caroline C. C. da Silva;13690A;3;92.03;2004-08-24;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13857;3;92.03;2004-12-30;0;1
Escola municipal de T.I. Caroline C. C. da Silva;13858;3;92.03;2004-06-08;1;4
Escola municipal de T.I. Caroline C. C. da Silva;13881;3;92.03;2004-09-24;0;2
Escola municipal de T.I. Caroline C. C. da Silva;13668;3;92.03;2004-11-18;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13726;3;92.03;2004-10-23;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13785;3;92.03;2004-10-18;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13954;3;92.03;2005-02-18;0;4
Escola municipal de T.I. Caroline C. C. da Silva;13635;3;92.03;2004-04-04;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13587;3;92.03;2004-05-01;1;1
Escola municipal de T.I. Caroline C. C. da Silva;13833;3;92.03;2005-01-22;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13959;3;92.03;2004-08-22;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13578;3;92.03;2004-12-09;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13688;3;92.03;2004-05-13;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13913;3;92.03;2004-10-14;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13562;3;92.03;2005-04-05;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13708;3;92.03;2004-08-30;0;4
Escola municipal de T.I. Caroline C. C. da Silva;13603A;3;92.03;2004-11-03;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13665;3;92.03;2005-10-08;3;2
Escola municipal de T.I. Caroline C. C. da Silva;13654;3;92.03;2005-03-20;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13712;3;92.01;2004-11-29;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13824A;3;92.01;2004-04-09;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13516;3;92.01;2004-12-11;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13679;3;92.01;2005-03-01;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13802;3;92.01;2004-05-09;0;4
Escola municipal de T.I. Caroline C. C. da Silva;13977;3;92.01;2004-08-28;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13731;3;92.01;2005-03-25;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13598;3;92.01;2004-12-13;0;4
Escola municipal de T.I. Caroline C. C. da Silva;13744A;3;92.01;2004-10-01;0;1
Escola municipal de T.I. Caroline C. C. da Silva;13602;3;92.01;2003-07-11;0;2
Escola municipal de T.I. Caroline C. C. da Silva;13501;3;92.01;2005-01-04;0;2
Escola municipal de T.I. Caroline C. C. da Silva;13534;3;92.01;2005-02-25;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13758;3;92.01;2004-11-29;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13660;3;92.01;2004-05-04;0;4
Escola municipal de T.I. Caroline C. C. da Silva;13625;3;92.01;2004-12-23;0;1
Escola municipal de T.I. Caroline C. C. da Silva;13667;3;92.01;2005-03-23;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13813;3;92.01;2004-11-08;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13894;3;92.01;2019-01-21;1;
Escola municipal de T.I. Caroline C. C. da Silva;13536A;3;92.02;2004-12-22;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13858A;3;92.01;2003-12-17;1;0
Escola municipal de T.I. Caroline C. C. da Silva;13789;3;92.01;2004-11-07;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13818;3;92.01;2005-05-02;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13788;3;92.01;2004-12-13;1;1
Escola municipal de T.I. Caroline C. C. da Silva;13834;3;92.01;2004-05-03;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13753;3;92.01;2005-10-07;1;1
Escola municipal de T.I. Caroline C. C. da Silva;13662;3;92.01;2004-05-12;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13511A;3;92.01;2004-10-08;1;4
Escola municipal de T.I. Caroline C. C. da Silva;13753A;3;92.01;2004-05-09;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13987;3;92.01;2004-05-18;1;4
Escola municipal de T.I. Caroline C. C. da Silva;13923;3;92.01;2005-05-24;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13789A;3;92.01;2004-10-18;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13531;3;92.01;2004-05-28;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13867;3;92.01;2004-11-15;1;3
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11404;3;92.01;2004-06-30;1;1
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11146;3;92.01;2004-09-15;1;3
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11162A;3;92.01;2004-09-20;0;1
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11009A;3;92.01;2004-09-30;1;4
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11187A;3;92.01;2005-08-23;0;3
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11029A;3;92.01;2004-10-03;0;4
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11289A;3;92.01;2003-12-17;0;3
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11177A;3;92.01;2005-03-07;1;3
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11452A;3;92.01;2004-05-21;0;1
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11463;3;92.01;2004-08-16;1;3
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11212B;3;92.01;2004-06-21;0;3
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11248A;3;92.01;2005-07-24;0;3
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11419A;3;92.01;2004-02-01;0;3
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11184;3;92.01;2004-05-21;1;3
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11011;3;92.01;2004-09-28;0;0
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11035A;3;92.01;2004-07-12;1;1
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11031;3;92.01;2004-12-13;0;3
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11384A;3;92.01;2003-12-27;0;3
Escola municipal de T.I. Daniel Batista;12646A;3;92.02;2004-10-17;0;3
Escola municipal de T.I. Daniel Batista;12909A;3;92.02;2004-04-04;1;3
Escola municipal de T.I. Daniel Batista;12829;3;92.02;2005-03-14;0;4
Escola municipal de T.I. Daniel Batista;12963A;3;92.02;2004-04-12;0;3
Escola municipal de T.I. Daniel Batista;12988A;3;92.02;2005-08-12;0;4
Escola municipal de T.I. Daniel Batista;12883A;3;92.02;2004-09-29;1;2
Escola municipal de T.I. Daniel Batista;12586A;3;92.02;2005-07-21;1;3
Escola municipal de T.I. Daniel Batista;12882A;3;92.02;2004-04-09;0;1
Escola municipal de T.I. Daniel Batista;12771;3;92.02;2004-06-12;1;3
Escola municipal de T.I. Daniel Batista;12818A;3;92.02;2005-05-28;0;3
Escola municipal de T.I. Daniel Batista;12630B;3;92.02;2004-07-13;1;1
Escola municipal de T.I. Daniel Batista;12912B;3;92.02;2004-05-26;1;
Escola municipal de T.I. Daniel Batista;12715A;3;92.02;2004-07-01;1;3
Escola municipal de T.I. Daniel Batista;12725A;3;92.02;2001-11-23;0;3
Escola municipal de T.I. Daniel Batista;12790;3;92.02;2005-01-05;1;3
Escola municipal de T.I. Daniel Batista;12622A;3;92.02;2004-09-18;1;3
Escola municipal de T.I. Daniel Batista;12555A;3;92.02;2005-01-27;1;4
Escola municipal de T.I. Daniel Batista;12752A;3;92.02;2004-07-24;0;1
Escola municipal de T.I. Daniel Batista;12702A;3;92.02;2005-04-19;0;3
Escola municipal de T.I. Daniel Batista;12904A;3;92.02;2019-11-19;0;4
Escola municipal de T.I. Daniel Batista;12641A;3;92.02;2003-01-23;0;4
Escola municipal de T.I. Daniel Batista;12542A;3;92.02;2005-02-02;0;4
Escola municipal de T.I. Daniel Batista;12836;3;92.02;2004-05-10;0;4
Escola municipal de T.I. Daniel Batista;12893;3;92.02;2005-02-13;1;3
Escola municipal de T.I. Daniel Batista;12580A;3;92.02;2004-11-19;0;3
Escola municipal de T.I. Daniel Batista;12693A;3;92.02;2004-04-24;1;3
Escola municipal de T.I. Daniel Batista;12616A;3;92.01;2005-01-21;0;1
Escola municipal de T.I. Daniel Batista;12852A;3;92.01;2004-06-14;0;3
Escola municipal de T.I. Daniel Batista;12765A;3;92.01;2005-07-23;0;3
Escola municipal de T.I. Daniel Batista;12918A;3;92.01;1900-01-01;1;3
Escola municipal de T.I. Sueli Pereira A. Reche;17327;3;92.01;2003-06-11;0;3
Escola municipal de T.I. Sueli Pereira A. Reche;17150;3;92.01;2004-11-11;0;
Escola municipal de T.I. Sueli Pereira A. Reche;17417;3;92.01;2004-05-07;1;3
Escola municipal de T.I. Sueli Pereira A. Reche;17165;3;92.01;2004-07-08;0;2
Escola municipal de T.I. Sueli Pereira A. Reche;17029;3;92.01;2004-05-02;1;3
Escola municipal de T.I. Sueli Pereira A. Reche;17061;3;92.01;2004-08-16;0;3
Escola municipal de T.I. Sueli Pereira A. Reche;17317;3;92.01;2005-05-07;0;3
Escola municipal de T.I. Sueli Pereira A. Reche;17166;3;92.01;2004-04-20;0;3
Escola municipal de T.I. Daniel Batista;12804;3;92.01;2019-11-09;0;0
Escola municipal de T.I. Sueli Pereira A. Reche;17169;3;92.01;2005-09-11;1;3
Escola municipal de T.I. Sueli Pereira A. Reche;17148;3;92.01;2004-01-28;0;3
Escola municipal de T.I. Sueli Pereira A. Reche;17186;3;92.01;2004-12-23;1;3
Escola municipal de T.I. Sueli Pereira A. Reche;17379;3;92.01;2004-11-04;1;0
Escola municipal de T.I. Sueli Pereira A. Reche;17401;3;92.01;2005-01-24;0;4
Escola municipal de T.I. Sueli Pereira A. Reche;17381;3;92.01;2003-06-30;0;3
Escola municipal de T.I. Daniel Batista;12505A;3;92.01;2005-10-17;0;1
Escola municipal de T.I. Daniel Batista;12512A;3;92.01;2004-09-12;1;3
Escola municipal de T.I. Daniel Batista;12982A;3;92.01;2005-03-25;0;3
Escola municipal de T.I. Daniel Batista;12850;3;92.01;2004-12-30;1;3
Escola municipal de T.I. Daniel Batista;12807A;3;92.01;2019-03-06;0;3
Escola municipal de T.I. Daniel Batista;12586B;3;92.01;2004-10-22;0;3
Escola municipal de T.I. Daniel Batista;12958;3;92.01;2004-05-15;1;1
Escola municipal de T.I. Daniel Batista;12666A;3;92.01;2005-03-14;1;3
Escola municipal de T.I. Daniel Batista;12675A;3;92.01;2004-07-27;1;2
Escola municipal de T.I. Daniel Batista;12589A;3;92.01;2004-12-24;0;3
Escola municipal de T.I. Daniel Batista;12682A;3;92.01;2005-03-22;0;4
Escola municipal de T.I. Daniel Batista;12624A;3;92.01;2001-12-21;1;4
Escola municipal de T.I. Daniel Batista;12597A;3;92.01;2004-11-12;0;3
Escola municipal de T.I. Daniel Batista;12528;3;92.01;2004-07-16;2;3
Escola municipal de T.I. Daniel Batista;12508A;3;92.01;2004-06-09;1;2
Escola municipal de T.I. Daniel Batista;12551B;3;92.01;2005-07-22;0;3
Escola municipal de T.I. Daniel Batista;12897A;3;92.01;2004-11-27;1;3
Escola municipal de T.I. Daniel Batista;12832A;3;92.01;2005-03-24;1;1
Escola municipal de T.I. Daniel Batista;12955A;3;92.01;2004-05-26;0;3
Escola municipal de T.I. João Beltrão;10186A;3;92.01;2008-07-11;1;3
Escola municipal de T.I. João Beltrão;10023A;3;92.01;2004-08-02;0;1
Escola municipal de T.I. João Beltrão;10406A;3;92.01;2005-03-03;0;1
Escola municipal de T.I. João Beltrão;10140;3;92.01;2004-09-16;1;0
Escola municipal de T.I. João Beltrão;10344A;3;92.01;2004-09-17;1;1
Escola municipal de T.I. João Beltrão;10023B;3;92.01;2005-01-18;0;1
Escola municipal de T.I. João Beltrão;10216A;3;92.01;2004-12-27;0;4
Escola municipal de T.I. João Beltrão;10188A;3;92.01;2003-11-14;1;1
Escola municipal de T.I. João Beltrão;10210A;3;92.01;2004-11-19;0;3
Escola municipal de T.I. João Beltrão;10037A;3;92.01;2005-04-16;1;3
Escola municipal de T.I. João Beltrão;10194A;3;92.01;2004-10-09;1;3
Escola municipal de T.I. João Beltrão;10387A;3;92.01;2004-04-07;1;3
Escola municipal de T.I. João Beltrão;10008A;3;92.01;2005-01-20;0;4
Escola municipal de T.I. João Beltrão;10141A;3;92.01;2004-05-02;0;3
Escola municipal de T.I. João Beltrão;10225B;3;92.01;2005-01-09;0;3
Escola municipal de T.I. João Beltrão;10158;3;92.01;2004-12-08;1;3
Escola municipal de T.I. João Beltrão;10024B;3;92.01;2004-08-02;0;3
Escola municipal de T.I. João Beltrão;10266;3;92.01;2004-09-13;1;3
Escola municipal de T.I. João Beltrão;10238A;3;92.01;2004-10-20;0;2
Escola municipal de T.I. João Beltrão;10166;3;92.01;2004-11-12;1;4
Escola municipal de T.I. João Beltrão;10419B;3;92.01;2005-04-04;0;3
Escola municipal de T.I. João Beltrão;10302A;3;92.01;2005-01-13;1;3
Escola municipal de T.I. João Beltrão;10452;3;92.01;2005-01-21;1;3
Escola municipal de T.I. João Beltrão;10411B;3;92.01;2004-07-22;0;3
Escola municipal de T.I. João Beltrão;10324A;3;92.01;2005-07-12;3;1
Escola municipal de T.I. João Beltrão;10098A;3;92.01;2004-06-24;0;3
Escola municipal de T.I. João Beltrão;10316;3;92.01;2004-09-25;0;1
Escola municipal de T.I. João Beltrão;10412A;3;92.01;2004-08-04;0;3
Escola municipal de T.I. João Beltrão;10058A;3;92.01;2004-11-03;1;3
Escola municipal de T.I. João Beltrão;10442;3;92.01;2005-12-04;1;3
Escola municipal de T.I. João Beltrão;10419C;3;92.01;2003-08-02;0;4
Escola municipal Crispim Pereira de Alencar;17364;3;92.02;2004-05-17;1;3
Escola municipal Crispim Pereira de Alencar;17246;1;92.02;2005-04-10;1;3
Escola municipal Crispim Pereira de Alencar;17365;3;92.02;2004-04-20;0;3
Escola municipal Crispim Pereira de Alencar;17084;1;92.02;2004-08-07;0;3
Escola municipal Crispim Pereira de Alencar;17244;1;92.02;2004-08-12;0;0
Escola municipal Crispim Pereira de Alencar;17022;3;92.02;2002-11-06;1;3
Escola municipal Crispim Pereira de Alencar;17010;3;92.02;2005-03-26;0;3
Escola municipal Crispim Pereira de Alencar;17245;3;92.02;2005-04-16;0;3
Escola municipal Crispim Pereira de Alencar;17139;3;92.02;2006-01-25;0;3
Escola municipal Crispim Pereira de Alencar;17056;3;92.02;2004-10-27;0;4
Escola municipal Crispim Pereira de Alencar;17138;3;92.02;2004-08-08;0;3
Escola municipal Crispim Pereira de Alencar;17385;0;92.01;2004-07-30;1;0
Escola municipal Crispim Pereira de Alencar;17083;0;92.01;2005-03-14;0;4
Escola municipal Crispim Pereira de Alencar;17125;3;92.01;2003-03-30;0;3
Escola municipal Crispim Pereira de Alencar;17074;0;92.01;2004-12-26;0;3
Escola municipal Crispim Pereira de Alencar;17164;0;92.01;2004-06-14;1;3
Escola municipal Crispim Pereira de Alencar;17425;0;92.01;2004-04-26;1;3
Escola municipal Crispim Pereira de Alencar;17124;0;92.01;2005-02-28;0;3
Escola municipal Crispim Pereira de Alencar;17196;0;92.01;2005-01-25;0;4
Escola municipal Crispim Pereira de Alencar;17168;3;92.01;2004-11-01;0;2
Escola municipal Crispim Pereira de Alencar;17100;0;92.01;2005-06-20;0;3
Escola municipal Crispim Pereira de Alencar;17281;0;92.01;2005-03-15;0;3
Escola municipal Crispim Pereira de Alencar;17394;0;92.01;2005-03-22;0;3
Escola municipal Crispim Pereira de Alencar;17294;0;92.01;2005-01-29;1;1
Escola municipal Crispim Pereira de Alencar;17451;0;92.01;2005-01-04;0;3
Escola municipal Crispim Pereira de Alencar;17348;0;92.01;2004-05-13;0;3
Escola municipal Crispim Pereira de Alencar;17459;3;92.01;2005-03-10;0;3
Escola municipal Crispim Pereira de Alencar;17184;0;92.01;2005-04-03;0;3
Escola municipal Crispim Pereira de Alencar;17426;0;92.01;2005-01-12;0;3
Escola municipal Crispim Pereira de Alencar;17041;3;92.01;2005-02-12;1;3
Escola municipal de T.I. Aprigio T. de Matos;17421;3;92.01;2005-03-27;1;3
Escola municipal de T.I. Aprigio T. de Matos;17473;3;92.01;2004-11-19;0;3
Escola municipal de T.I. Aprigio T. de Matos;17461;3;92.01;2005-01-31;0;1
Escola municipal de T.I. Aprigio T. de Matos;17438;3;92.01;2004-09-12;0;3
Escola municipal de T.I. Aprigio T. de Matos;17443;3;92.01;2004-09-10;0;1
Escola municipal de T.I. Aprigio T. de Matos;17108;3;92.01;2004-05-13;0;3
Escola municipal de T.I. Aprigio T. de Matos;17102;3;92.01;2005-04-04;0;3
Escola municipal de T.I. Aprigio T. de Matos;17263;3;92.01;2005-09-22;1;3
Escola municipal de T.I. Aprigio T. de Matos;17211;3;92.01;2005-01-12;1;2
Escola municipal de T.I. Aprigio T. de Matos;17141;3;92.01;2004-05-03;1;3
Escola municipal de T.I. Aprigio T. de Matos;17098;3;92.01;2005-06-03;0;3
Escola municipal de T.I. Aprigio T. de Matos;17199;3;92.01;2003-08-11;0;3
Escola municipal de T.I. Aprigio T. de Matos;17480;3;92.01;2004-12-11;1;3
Escola municipal de T.I. Aprigio T. de Matos;17114;3;92.01;2005-01-04;0;3
Escola municipal de T.I. Aprigio T. de Matos;17409;3;92.01;2004-11-19;1;3
Escola municipal de T.I. Aprigio T. de Matos;17361;3;92.01;2004-05-06;1;3
Escola municipal de T.I. Aprigio T. de Matos;17362;3;92.01;2004-10-03;1;3
Escola municipal de T.I. Aprigio T. de Matos;17195;3;92.01;2019-08-24;0;1
Escola municipal Luiz Gonzaga;14209;3;92.03;2004-12-05;1;3
Escola municipal Luiz Gonzaga;14260;3;92.03;2005-06-03;0;4
Escola municipal Luiz Gonzaga;14409;3;92.03;2004-10-23;1;3
Escola municipal Luiz Gonzaga;14397;3;92.03;2005-08-28;0;2
Escola municipal Luiz Gonzaga;14387;3;92.03;2005-02-22;1;1
Escola municipal Luiz Gonzaga;14233;3;92.02;2004-05-19;0;3
Escola municipal Luiz Gonzaga;14144;3;92.03;2004-04-21;0;3
Escola municipal Luiz Gonzaga;14354;3;04032005;2005-03-04;0;3
Escola municipal Luiz Gonzaga;14424;3;92.03;2004-11-04;0;4
Escola municipal Luiz Gonzaga;14424A;3;92.03;2004-12-01;1;2
Escola municipal Luiz Gonzaga;14308;3;92.03;2005-05-19;1;4
Escola municipal Luiz Gonzaga;14087;3;92.03;2004-01-25;0;3
Escola municipal Luiz Gonzaga;14448;3;92.03;2005-03-18;1;4
Escola municipal Luiz Gonzaga;14313;3;92.03;2004-06-19;0;2
Escola municipal Luiz Gonzaga;14280;3;31082004;2004-08-31;1;3
Escola municipal Luiz Gonzaga;14234;3;92.03;2004-11-04;0;4
Escola municipal Luiz Gonzaga;14233A;3;92.03;2004-09-07;1;1
Escola municipal Luiz Gonzaga;14102;3;92.03;1900-01-01;0;
Escola municipal Luiz Gonzaga;14360;3;92.03;2004-03-26;1;3
Escola municipal Luiz Gonzaga;14499;3;92.03;2005-03-12;0;3
Escola municipal Luiz Gonzaga;14266;3;92.03;2005-02-24;0;3
Escola municipal Luiz Gonzaga;14447;3;92.03;2005-10-17;1;4
Escola municipal Luiz Gonzaga;14203;3;92.03;2004-05-17;1;3
Escola municipal Luiz Gonzaga;14362;3;92.03;2005-01-05;1;3
Escola municipal Luiz Gonzaga;14409A;3;92.03;1900-01-05;1;3
Escola municipal Luiz Gonzaga;14374;3;92.03;2004-05-05;0;3
Escola municipal Luiz Gonzaga;14270;3;92.03;2004-04-21;0;2
Escola municipal Luiz Gonzaga;14172;3;92.03;2004-09-08;0;1
Escola municipal Luiz Gonzaga;14373;3;92.03;2004-09-27;1;3
Escola municipal Luiz Gonzaga;14354A;3;92.03;2004-04-26;0;3
Escola municipal Luiz Gonzaga;14485;3;92.03;2005-02-13;1;3
Escola municipal Luiz Gonzaga;14177;3;92.03;2004-06-10;1;1
Escola municipal Luiz Gonzaga;14079;3;92.03;2005-03-24;1;3
Escola municipal Luiz Gonzaga;14144A;3;92.03;2004-12-06;0;3
Escola municipal Luiz Gonzaga;14102A;3;92.03;2004-10-13;0;
Escola municipal Luiz Gonzaga;14032;3;92.03;2004-12-02;0;3
Escola municipal Luiz Gonzaga;14002;3;92.02;2004-07-07;0;3
Escola municipal Luiz Gonzaga;14243;3;92.01;2005-07-23;1;3
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11374;3;92.01;2004-09-02;1;3
Escola municipal Luiz Gonzaga;14366;3;92.03;2006-01-24;0;3
Escola municipal Luiz Gonzaga;14244;3;92.02;2004-03-17;1;0
Escola municipal Luiz Gonzaga;14124;3;92.01;2004-10-21;0;3
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11169;3;92.01;2004-09-16;0;1
Escola municipal Luiz Gonzaga;14461;3;92.01;2005-05-09;0;4
Escola municipal Luiz Gonzaga;14139;3;92.02;2005-03-28;1;1
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11240A;3;92.01;2004-11-22;1;2
Escola municipal Luiz Gonzaga;14343;3;92.01;2004-11-03;0;2
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11109;3;92.01;2004-09-11;1;1
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11253;3;92.01;2004-01-08;0;3
Escola municipal Luiz Gonzaga;14369;3;92.02;1900-10-01;0;3
Escola municipal Luiz Gonzaga;14250;3;92.01;2005-05-30;0;3
Escola municipal Luiz Gonzaga;14227;3;92.02;2005-02-17;0;3
Escola municipal Luiz Gonzaga;14147;3;92.01;2004-06-27;1;1
Escola municipal Luiz Gonzaga;14046;3;92.02;2004-12-05;1;3
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11425;3;92.01;2004-07-22;1;0
Escola municipal Luiz Gonzaga;14034;3;92.02;2004-05-08;0;3
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11038A;3;92.01;2003-11-13;1;1
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11006A;3;92.01;2005-02-12;0;1
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11151A;3;92.01;2004-08-08;1;3
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11074;3;92.01;2004-10-05;0;3
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11208A;3;92.01;2004-11-06;0;4
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11054;3;92.01;2004-11-17;0;3
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11289C;3;92.01;2004-07-17;0;3
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11105;3;92.01;2005-02-03;1;3
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11123A;3;92.01;2004-12-06;0;3
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11042;3;92.01;2005-02-09;0;3
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11107;3;92.01;0200-06-23;;
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11442A;0;92.01;2005-01-05;0;1
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11044A;3;92.01;2004-05-13;0;2
Escola municipal de T.I. Monsenhor Pedro P. Piagem;11070;3;92.01;2004-06-23;0;2
Escola municipal de T.I. João Beltrão;10024C;3;92.01;2004-01-22;0;3
Escola municipal de T.I. João Beltrão;10292A;3;92.01;2005-02-25;1;3
Escola municipal Crispim Pereira de Alencar;17009;3;92.02;2004-04-09;0;1
Escola municipal de T.I. João Beltrão;10053A;3;92.01;2004-09-23;1;3
Escola municipal de T.I. Luiz Nunes de Oliveira;11257;3;92.01;2004-11-28;1;4
Escola municipal de T.I. Luiz Nunes de Oliveira;17469;3;92;2004-03-25;0;4
Escola municipal de T.I. Luiz Nunes de Oliveira;17354;3;92.01;2004-04-04;1;3
Escola municipal de T.I. João Beltrão;10318A;3;92.01;2004-10-10;1;3
Escola municipal de T.I. Luiz Nunes de Oliveira;17126;3;92.01;2004-11-17;1;4
Escola municipal de T.I. João Beltrão;10420;3;92.01;2004-06-19;1;3
Escola municipal de T.I. Luiz Nunes de Oliveira;17045;3;92.01;2004-04-27;1;3
Escola municipal de T.I. Luiz Nunes de Oliveira;17131;3;92.01;2019-03-14;1;3
Escola municipal de T.I. Luiz Nunes de Oliveira;17118;3;92.01;2004-09-16;0;3
Escola municipal de T.I. João Beltrão;10094;3;92.01;2004-06-10;1;1
Escola municipal de T.I. Luiz Nunes de Oliveira;17071;3;92.01;2004-11-10;1;1
Escola municipal de T.I. Luiz Nunes de Oliveira;17237;3;92.01;2004-06-04;0;4
Escola municipal de T.I. Luiz Nunes de Oliveira;17408;3;92.01;2004-04-17;1;3
Escola municipal de T.I. Luiz Nunes de Oliveira;17024;3;92.01;2005-01-29;0;3
Escola municipal de T.I. Luiz Nunes de Oliveira;17478;3;92.01;2005-03-02;0;3
Escola municipal Thiago Barbosa;11838;0;92.01;2004-02-13;0;3
Escola municipal de T.I. Luiz Nunes de Oliveira;17495;3;92.01;2004-04-02;0;3
Escola municipal Thiago Barbosa;11642B;0;92.01;2004-08-11;0;3
Escola municipal Thiago Barbosa;11825B;0;92.01;2004-12-13;0;0
Escola municipal Thiago Barbosa;11778B;0;92.02;2004-11-11;0;3
Escola municipal Luiz Gonzaga;14052;3;92.02;2004-04-23;0;3
Escola municipal Luiz Gonzaga;14452;3;92.03;2005-03-18;0;4
Escola municipal Luiz Gonzaga;14273;3;92.03;2004-08-10;0;3
